Index,air_temperature,relative_humidity,net_radiation,rainfall_amount,wind_speed,wind_from_direction,net_downward_shortwave_flux,net_downward_longwave_flux,soil_moisture_content_50,soil_moisture_content_200,liquid_soil_water_pressure_50,liquid_soil_water_pressure_200,soil_temperature_0,soil_temperature_50,soil_temperature_100,soil_temperature_200,soil_temperature_500,latent_heat_flux_in_air,sensible_heat_flux_in_air,evapotranspiration_amount
2013-01-13,-4.15,0.694,64.081,0,NA,0,44.493,-43.535,0.307,0.282,493.755,226.962,-2.268,-1.687,-1.268,-0.601,0.341,10.237,16.108,0.4
2013-01-14,-2.937,0.61,53.389,0,NA,0,38.696,-37.286,0.305,0.282,564.205,240.909,-2.336,-1.794,-1.397,-0.713,0.208,15.949,5.399,0.62
2013-01-15,-5.91,0.841,32.686,0,NA,0,24.141,-35.253,0.302,0.279,638.343,273.646,-2.519,-1.894,-1.491,-0.771,0.145,7.333,5.466,0.29
2013-01-16,-6.643,0.684,34.57,0,NA,0,12.447,-15.503,0.297,0.279,727.96,297.147,-2.647,-2.021,-1.614,-0.869,0.028,11.419,-1.995,0.48
2013-01-17,-8.168,0.554,38.285,0,NA,0,7.965,-25.392,0.291,0.279,817.291,315.477,-2.871,-2.131,-1.727,-0.937,-0.052,23.2,-10.573,0.85
2013-01-18,-5.834,0.541,92.108,0,NA,0,17.3,-61.101,0.277,0.278,919.427,338.194,-2.939,-2.343,-1.915,-1.129,-0.281,17.671,18.771,0.61
2013-01-19,-5.645,0.691,76.968,0,NA,0,36.003,-32.8,0.263,0.277,1019.99,365.281,-2.953,-2.398,-1.971,-1.195,-0.329,12.756,22.483,0.49
2013-01-20,-4.365,0.965,16.183,0,NA,0,-2.967,-0.896,0.258,0.277,1117.062,387.56,-2.831,-2.389,-2.001,-1.247,-0.385,2.19,5.44,0.64
2013-01-21,-0.811,0.948,34.387,2.3,NA,0,-3.271,-0.119,0.259,0.274,1180.927,414.588,-2.728,-2.392,-2.028,-1.311,-0.46,NA,NA,0.65
2013-01-22,-2.169,0.62,67.958,0,NA,0,-2.802,-26.536,0.263,0.273,1185.443,436.225,-2.703,-2.376,-2.037,-1.338,-0.519,7.841,-12.388,0.26
2013-01-23,-5.231,0.625,98.718,0,NA,0,-5.095,-59.354,0.263,0.274,1148.458,446.151,-2.874,-2.4,-2.052,-1.388,-0.608,2.133,-4.667,0.05
2013-01-24,-2.493,0.52,104.721,0.1,NA,0,-3.041,-53.73,0.253,0.274,1169.417,454.086,-2.945,-2.476,-2.113,-1.455,-0.678,8.386,-9.441,0.3
2013-01-25,-3.568,0.384,107.467,0,NA,0,-0.241,-68.283,0.239,0.272,1230.094,469.534,-3.064,-2.514,-2.144,-1.476,-0.71,11.35,-9.027,0.41
2013-01-26,-2.794,0.341,110.086,0,NA,0,8.451,-72.943,0.217,0.272,NA,487.488,-3.259,-2.599,-2.189,-1.522,-0.755,10.424,-7.602,0.53
2013-01-27,-0.838,0.317,88.476,0.1,NA,0,23.913,-51.23,0.204,0.27,NA,511.121,-3.226,-2.675,-2.268,-1.57,-0.788,10.266,-6.186,0.43
2013-01-28,-1.561,0.564,44.913,0,NA,0,17.45,-29.008,0.205,0.268,NA,535.147,-3.037,-2.596,-2.241,-1.541,-0.742,15.368,-17.465,0.64
2013-01-29,0.041,0.59,67.698,1.2,NA,0,28.356,-21.519,0.201,0.266,NA,557.365,-3.162,-2.69,-2.275,-1.586,-0.787,9.947,2.287,0.34
2013-01-30,9.188,0.435,103.424,0,NA,0,69.306,-43.441,0.211,0.277,NA,564.352,-2.765,-2.673,-2.352,-1.711,-0.925,31.888,-26.425,1.23
2013-01-31,5.717,0.255,114.342,0.1,NA,0,79.952,-82.843,0.223,0.285,NA,461.188,-2.673,-2.633,-2.341,-1.721,-0.964,32.614,-20.493,1.81
2013-02-01,2.866,0.579,46.565,0,NA,0,34.229,-28.427,0.233,0.282,1001.961,465.436,-2.671,-2.529,-2.26,-1.639,-0.874,12.281,-11.568,0.42
2013-02-02,-2.318,0.766,20.275,0,NA,0,2.737,-6.613,0.245,0.281,917.565,471.086,-2.672,-2.469,-2.22,-1.609,-0.848,17.553,-13.345,0.49
2013-02-03,-4.846,0.522,96.62,0,NA,0,30.964,-41.391,0.259,0.281,826.942,462.672,-2.686,-2.435,-2.194,-1.599,-0.85,32.548,10.711,1.03
2013-02-04,0.81,0.667,88.177,0.4,NA,0,51.199,-21.425,0.273,0.281,729.774,452.089,-2.719,-2.444,-2.172,-1.629,-0.874,16.676,-8.215,0.66
2013-02-05,-1.883,0.816,104.397,0,NA,49.381,74.856,-45.236,0.282,0.281,617.541,439.231,-2.649,-2.428,-2.15,-1.602,-0.838,16.202,18.666,0.59
2013-02-06,-3.404,0.541,118.562,0.4,NA,0,13.757,-20.718,0.288,0.281,552.793,444.539,-2.626,-2.394,-2.131,-1.592,-0.852,9.183,-5.574,0.35
2013-02-07,-5.01,0.517,93.214,0,NA,0,37.674,-55.456,0.291,0.28,512.773,431.456,-2.763,-2.37,-2.106,-1.549,-0.811,15.765,-8.615,0.66
2013-02-08,-7.241,0.523,121.515,0,NA,0,64.312,-68.671,0.272,0.28,625.471,431.086,-3.118,-2.454,-2.109,-1.535,-0.81,22.593,13.154,0.93
2013-02-09,-8.52,0.453,115.694,0,NA,0,70.587,-79.524,0.211,0.278,NA,446.717,-3.471,-2.671,-2.224,-1.556,-0.844,32.426,27.716,1.04
2013-02-10,-10.048,0.383,136.114,0,NA,0,88.791,-93.534,0.163,0.273,NA,471.874,-3.927,-3.012,-2.408,-1.628,-0.934,32.555,29.282,0.88
2013-02-11,-9.737,0.623,62.68,0,NA,0,45.055,-27.066,0.153,0.27,NA,512.384,-3.928,-3.145,-2.534,-1.687,-0.966,15.039,22.756,0.54
2013-02-12,-4.156,0.773,47.914,0.2,NA,0,18.15,-3.642,0.157,0.262,NA,569.351,-3.474,-3.027,-2.613,-1.803,-1.089,13.024,-19.663,0.79
2013-02-13,-4.627,0.382,141.805,0,NA,0,96.521,-85.68,0.155,0.255,NA,624.731,-3.873,-3.262,-2.739,-1.881,-1.21,15.503,26.297,1.16
2013-02-14,-2.332,0.433,140.971,0,NA,0,100.394,-76.647,0.152,0.239,NA,683.746,-3.822,-3.402,-2.845,-1.979,-1.302,17.182,24.105,0.68
2013-02-15,-0.675,0.59,102.491,0,NA,0,75.567,-42.176,0.161,0.232,NA,753.466,-3.164,-2.977,-2.699,-1.998,-1.304,22.355,27.15,0.79
2013-02-16,-1.133,0.467,108.295,0,NA,0,79.558,-57.429,0.166,0.236,NA,791.242,-3.1,-2.893,-2.661,-1.989,-1.3,17.927,13.855,0.74
2013-02-17,-2.764,0.511,154.5,0,NA,0,112.057,-64.681,0.165,0.238,NA,798.373,-3.174,-2.954,-2.663,-2.017,-1.343,17.578,35.955,0.76
2013-02-18,-3.506,0.451,154.194,0,NA,0,110.931,-90.689,0.164,0.237,NA,803.684,-3.289,-2.974,-2.68,-2.033,-1.373,20.503,28.589,0.87
2013-02-19,-1.228,0.343,126.659,0,NA,0,93.675,-71.202,0.161,0.231,NA,814.374,-3.501,-3.088,-2.729,-2.043,-1.375,20.306,17.93,0.82
2013-02-20,-0.948,0.392,160.886,0,NA,0,117.198,-76.762,0.163,0.226,NA,844.195,-3.209,-3.034,-2.744,-2.094,-1.448,21.364,37.986,0.93
2013-02-21,-5.446,0.636,133.379,0,NA,0,97.895,-51.606,0.162,0.229,NA,866.324,-3.371,-3.04,-2.728,-2.047,-1.37,16.306,54.3,0.58
2013-02-22,-7.326,0.829,99.103,0.9,NA,0,33.519,-6.078,0.165,0.23,NA,878.696,-3.124,-2.891,-2.681,-2.054,-1.388,NA,NA,0.76
2013-02-23,-7.262,0.761,104.071,0,NA,0,61.129,-8.942,0.166,0.231,NA,877.561,-3.121,-2.843,-2.633,-2.046,-1.382,NA,NA,0.7
2013-02-24,-6.711,0.888,47.704,0,NA,0,-48.718,4.116,0.166,0.237,NA,867.877,-3.12,-2.835,-2.633,-2.054,-1.397,NA,NA,0.76
2013-02-25,-5.393,0.913,100.312,0.8,NA,0,-46.696,5.036,0.167,0.24,NA,857.963,-3.05,-2.823,-2.621,-2.06,-1.409,NA,NA,0.76
2013-02-26,-2.754,0.628,141.835,1.8,NA,0,15.314,-18.834,0.166,0.243,NA,845.894,-3.152,-2.889,-2.685,-2.121,-1.498,NA,NA,0.63
2013-02-27,1.191,0.617,159.309,1.6,NA,0,108.972,-41.032,0.17,0.259,NA,851.712,-2.96,-2.873,-2.681,-2.15,-1.513,NA,NA,0.95
2013-02-28,0.796,0.821,141.483,0,NA,0,108.319,-41.728,0.18,0.273,NA,859.528,-2.722,-2.785,-2.635,-2.142,-1.51,NA,NA,0.95
2013-03-01,1.729,0.563,181.753,0,NA,0,135.625,-87.587,0.188,0.273,NA,831.916,-2.648,-2.769,-2.621,-2.169,-1.549,NA,NA,1.48
2013-03-02,2.337,0.383,186.67,0,NA,0,138.792,-92.735,0.195,0.274,NA,768.355,-2.623,-2.746,-2.582,-2.171,-1.548,NA,NA,1.36
2013-03-03,3.673,0.291,189.901,0,NA,0,141.418,-92.705,0.202,0.274,NA,731.044,-2.631,-2.725,-2.557,-2.165,-1.535,NA,NA,1.64
2013-03-04,2.379,0.375,190,0,NA,0,141.059,-93.114,0.208,0.274,NA,694.946,-2.545,-2.711,-2.537,-2.167,-1.525,NA,NA,1.31
2013-03-05,0.131,0.57,118.724,0,NA,0,88.252,-60.381,0.216,0.273,NA,651.333,-2.718,-2.632,-2.497,-2.093,-1.43,NA,NA,0.69
2013-03-06,0.101,0.737,127.123,0,NA,0,96.92,-35.401,0.222,0.274,NA,594.177,-2.579,-2.638,-2.473,-2.109,-1.443,NA,NA,0.81
2013-03-07,1.714,0.969,47.567,0.6,NA,0,38.872,-5.722,0.233,0.276,NA,587.655,-2.516,-2.623,-2.463,-2.093,-1.404,NA,NA,0.56
2013-03-08,3.017,0.943,58.188,4.2,NA,0,50.226,-2.609,0.265,0.284,682.221,536.749,-2.315,-2.611,-2.427,-2.094,-1.362,32.257,23.625,0.87
2013-03-09,3.571,0.906,89.119,1,NA,0,72.714,-3.04,0.326,0.305,197.026,237.706,-1.802,-2.424,-2.329,-2.093,-1.27,45.388,35.166,0.93
2013-03-10,3.856,0.629,176.808,0.1,NA,0,137.226,-58.422,0.338,0.301,168.951,142.197,-1.275,-1.931,-2.134,-2.088,-1.12,49.444,26.564,1.69
2013-03-11,2.662,0.71,161.647,0,NA,0,123.514,-54.64,0.33,0.296,178.683,145.243,-0.927,-1.43,-1.766,-1.916,-0.832,39.933,29.863,1.23
2013-03-12,1.465,0.866,122.052,0,NA,0,95.521,-40.726,0.327,0.293,181.192,143.828,-0.245,-0.636,-0.941,-1.519,-0.526,50.214,48.015,1.09
2013-03-13,0.979,0.722,186.837,0,NA,0,143.096,-61.679,0.323,0.29,194.718,148.546,0.249,-0.013,-0.219,-1.009,-0.135,48.606,42.765,1.68
2013-03-14,-5.534,0.465,212.768,0.3,NA,0,161.103,-74.606,0.316,0.284,250.104,162.196,-1.431,-0.814,-0.486,-0.701,0.071,59.857,56.602,2.42
2013-03-15,-8.276,0.384,214.537,0,NA,0,163.397,-92.614,0.301,0.278,443.203,185.307,-2.29,-1.653,-1.227,-0.974,-0.058,50.169,93.285,1.65
2013-03-16,-4.738,0.307,207.072,0,NA,0,158.45,-89.296,0.291,0.274,651.269,228.162,-2.501,-2.011,-1.608,-1.231,-0.37,40.91,47.822,1.16
2013-03-17,-4.585,0.817,110.349,0,NA,0,83.72,-36.236,0.289,0.272,727.091,273.282,-2.498,-2.123,-1.786,-1.349,-0.54,16.85,34.574,0.55
2013-03-18,-3.379,0.933,45.375,0,NA,0,-16.111,3.457,0.289,0.273,714.351,303.573,-2.476,-2.164,-1.868,-1.43,-0.677,NA,NA,1.15
2013-03-19,-0.504,0.537,208.32,4.7,NA,0,8.079,-33.548,0.29,0.272,692.18,323.773,-2.547,-2.258,-1.977,-1.56,-0.871,13.603,-1.545,0.42
2013-03-20,-1.325,0.677,150.44,1.9,NA,0,34.071,-30.631,0.291,0.272,659.019,328.675,-2.548,-2.23,-1.962,-1.546,-0.855,7.446,-1.084,0.28
2013-03-21,-0.489,0.435,236.07,0,NA,0,61.385,-59.562,0.302,0.272,592.228,330.513,-2.511,-2.238,-1.973,-1.575,-0.914,19.342,-10.875,0.74
2013-03-22,2.429,0.503,216.644,0.6,NA,0,122.726,-49.124,0.329,0.278,301.045,234.558,-2.412,-2.303,-2.037,-1.658,-1.008,20.796,-0.618,0.73
2013-03-23,1.609,0.69,202.195,0,NA,0,148.496,-57.283,0.333,0.301,167.33,137.418,-1.889,-2.069,-1.889,-1.63,-0.942,44.3,37.836,1.51
2013-03-24,-0.181,0.995,17.244,1.3,NA,0,12.519,-1.265,0.332,0.305,170.905,135.372,-1.938,-1.788,-1.646,-1.492,-0.846,NA,NA,1.15
2013-03-25,1.742,0.91,126.203,3.6,NA,0,89.056,-21.778,0.333,0.305,163.786,128.682,-0.86,-1.182,-1.336,-1.438,-0.802,12.799,-0.922,1.13
2013-03-26,-1.001,0.904,64.517,0,NA,0,46.648,-16.094,0.329,0.301,164.352,127.843,-0.692,-0.601,-0.645,-0.968,-0.514,15.607,18.04,0.59
2013-03-27,-2.121,0.876,226.442,0.3,NA,0,178.093,-32.453,0.323,0.296,183.479,135.565,-0.271,-0.476,-0.578,-0.872,-0.34,84.049,87.481,1.87
2013-03-28,-2.392,0.956,67.693,0,NA,0,50.213,-12.537,0.319,0.293,196.954,140.171,-0.269,-0.098,-0.082,-0.455,-0.085,22.2,28.754,0.67
2013-03-29,-0.438,0.946,90.595,3.5,NA,0,49.839,-6.396,0.322,0.296,197.683,144.252,-0.451,-0.376,-0.327,-0.469,0.017,35.027,27.206,0.74
2013-03-30,0.275,0.948,37.9,2.5,NA,0,16.224,-1.264,0.325,0.301,184.153,139.957,-0.548,-0.384,-0.307,-0.434,0.071,NA,NA,1.12
2013-03-31,0.324,0.603,212.072,1.1,NA,0,136.149,-43.17,0.329,0.302,177.16,135.923,-0.673,-0.571,-0.506,-0.504,0.067,68.889,22.533,2.32
2013-04-01,-1.274,0.547,260.156,0.1,NA,0,205.287,-96.401,0.323,0.295,184.261,132.267,-0.781,-0.747,-0.602,-0.578,0.031,37.111,45.982,2.13
2013-04-02,2.753,0.575,252.94,0,NA,0,198.46,-79.371,0.32,0.293,197.734,136.905,0.79,0.307,0.068,-0.385,0.047,76.924,53.633,2.7
2013-04-03,3.691,0.417,260.027,0,NA,0,204.501,-95.002,0.314,0.287,240.024,146.7,1.411,1.001,0.772,0.103,0.36,53.621,47.127,2.75
2013-04-04,2.59,0.67,192.345,0,NA,0,148.859,-64.15,0.31,0.285,304.808,162.102,1.343,1.226,1.089,0.484,0.693,44.213,35.079,1.6
2013-04-05,2.512,0.858,111.249,0,NA,0,89.019,-20.929,0.307,0.282,352.069,179.334,1.801,1.533,1.321,0.715,0.878,29.274,18.016,1.84
2013-04-06,4.507,0.669,273.731,0,NA,0,215.048,-67.206,0.304,0.281,390.979,194.377,2.923,2.251,1.845,0.977,1.099,79.251,65.229,2.49
2013-04-07,3.206,0.547,245.38,0.1,NA,0,192.975,-73.672,0.3,0.274,469.611,213.4,3.023,2.831,2.567,1.556,1.485,86.729,64.74,2.94
2013-04-08,-0.218,0.72,144.507,0,NA,0,110.154,-45.8,0.3,0.271,557.124,243.144,1.247,1.646,1.827,1.516,1.736,40.489,39.165,1.31
2013-04-09,0.557,0.886,168.678,0.9,NA,0,133.421,-15.926,0.301,0.271,597.019,271.73,1.968,1.851,1.736,1.368,1.606,131.869,124.856,1.9
2013-04-10,3.302,0.588,174.575,0.4,NA,0,141.056,-39.565,0.303,0.27,619.447,290.012,1.939,1.889,1.832,1.452,1.627,58.608,31.236,1.91
2013-04-11,3.363,0.87,80.216,0.1,NA,0,63.817,-16.442,0.303,0.269,661.062,306.809,2.318,2.224,2.113,1.619,1.742,25.187,21.671,0.67
2013-04-12,4.717,0.886,156.693,2.3,NA,0,128.726,-32.262,0.304,0.269,671.447,325.758,3.555,2.944,2.546,1.784,1.86,121.729,57.129,2.65
2013-04-13,5.809,0.423,274.901,0.1,NA,0,220.856,-89.096,0.304,0.27,677.168,331.966,3.79,3.451,3.171,2.221,2.184,23.797,39.758,3.28
2013-04-14,8.56,0.446,265.449,0,NA,0,211.61,-77.58,0.298,0.268,787.578,360.755,4.798,4.054,3.609,2.504,2.411,86.151,35.662,3.08
2013-04-15,10.781,0.545,285.098,0.4,NA,0,225.514,-87.632,0.288,0.267,963.171,393.926,6.226,5.302,4.68,3.142,2.852,91.896,29.22,3.19
2013-04-16,11.129,0.628,227.083,0,NA,0,178.487,-58.911,0.278,0.264,NA,435.979,7.147,6.27,5.567,3.879,3.425,76.363,20.004,2.53
2013-04-17,12.263,0.566,282.87,0,NA,0,221.984,-73.043,0.269,0.263,NA,482.324,7.906,6.859,6.088,4.341,3.917,97.795,23.536,3.51
2013-04-18,12.934,0.522,273.156,0,NA,0,215.893,-73.252,0.256,0.258,NA,537.798,8.291,7.394,6.686,4.854,4.422,88.062,16.087,3.47
2013-04-19,9.875,0.657,185.513,7.9,NA,0,143.241,-45.971,0.247,0.253,NA,607.772,7.88,7.37,6.857,5.226,4.875,83.919,31.442,2.25
2013-04-20,2.171,0.989,42.397,8.4,NA,0,20.26,0.145,0.27,0.252,NA,652.024,4.874,5.379,5.613,4.991,4.999,NA,NA,2.48
2013-04-21,4.749,0.967,123.251,4.1,NA,0,99.71,-5.703,0.326,0.268,700.095,649.858,4.963,4.77,4.693,4.241,4.615,51.575,26.838,2.41
2013-04-22,6.035,0.812,117.828,0,NA,0,92.154,-17.574,0.325,0.274,717.069,534.174,5.407,5.255,5.073,4.321,4.508,36.894,10.267,1.3
2013-04-23,7.07,0.807,224.955,0.1,NA,0,177.946,-46.301,0.317,0.272,788.831,508.283,6.284,5.692,5.298,4.375,4.509,79.922,45.628,2.51
2013-04-24,8.895,0.685,311.275,0,NA,0,245.443,-73.264,0.304,0.268,973.502,553.79,7.73,6.775,6.126,4.779,4.688,97.574,38.641,3.8
2013-04-25,10.79,0.546,308.34,0,NA,0,242.597,-85.315,0.287,0.265,1209.714,614.544,8.125,7.299,6.712,5.245,5.049,93.986,27.281,4.04
2013-04-26,9.235,0.773,102.714,2,NA,0,78.575,-22.336,0.274,0.262,1476.453,680.19,7.831,7.449,7.04,5.654,5.42,38.809,11.008,2.13
2013-04-27,6.528,0.938,82.859,1.6,NA,0,66.683,-2.814,0.273,0.26,1673.26,708.236,7.11,6.946,6.692,5.692,5.545,NA,NA,2.45
2013-04-28,7.251,0.915,129.006,1.5,NA,0,101.705,-9.095,0.277,0.26,NA,685.489,6.714,6.429,6.215,5.492,5.446,92.703,41.827,2.17
2013-04-29,7.656,0.979,20.357,5.1,NA,0,16.505,-1.675,0.292,0.26,NA,685.927,6.624,6.49,6.292,5.542,5.415,NA,NA,2.48
2013-04-30,8.561,0.978,29.64,1.6,NA,0,23.871,-1.338,0.32,0.265,NA,722.037,6.538,6.304,6.093,5.466,5.355,NA,NA,2.48
2013-05-01,9.558,0.936,113.197,2.9,NA,0,90.446,-2.853,0.329,0.275,NA,697.35,7.252,6.664,6.267,5.49,5.311,NA,NA,NA
2013-05-02,11.09,0.822,250.946,3,NA,0,196.66,-30.196,0.332,0.287,NA,633.82,8.849,7.783,7.073,5.827,5.464,131.672,46.732,NA
2013-05-03,10.286,0.761,245.541,0,NA,0,191.243,-48.282,0.32,0.282,NA,577.08,9.238,8.447,7.832,6.403,5.906,79.028,14.359,NA
2013-05-04,9.584,0.649,262.048,0.4,NA,0,202.291,-52.993,0.306,0.276,NA,611.001,8.859,8.279,7.832,6.62,6.203,96.397,14.943,NA
2013-05-05,10.019,0.6,294.865,0,NA,0,228.133,-57.194,0.29,0.263,NA,633.92,8.581,7.97,7.614,6.612,6.305,81.631,23.536,NA
2013-05-06,8.801,0.876,100.987,1.9,NA,0,77.801,-16.876,0.279,0.257,NA,691.859,8.463,8.117,7.789,6.772,6.413,15.317,3.756,NA
2013-05-07,8.839,0.852,139.674,4.6,NA,0,105.899,-25.398,0.279,0.255,NA,725.457,8.254,7.854,7.535,6.693,6.408,47.505,19.317,NA
2013-05-08,10.4,0.747,272.95,0,NA,0,212.46,-31.726,0.29,0.254,NA,765.335,8.704,8.052,7.624,6.706,6.412,97.744,32,NA
2013-05-09,11.857,0.751,222.523,0,NA,0,171.682,-38.502,0.282,0.251,NA,842.061,9.261,8.584,8.073,6.952,6.524,62.534,21.602,NA
2013-05-10,8.402,0.886,57.407,8.2,NA,0,44.982,-3.777,0.292,0.25,NA,891.316,8.541,8.353,8.094,7.175,6.709,8.972,-8.294,NA
2013-05-11,7.225,0.703,204.538,1.1,NA,0,156.666,-28.366,0.318,0.262,NA,915.098,7.597,7.509,7.398,6.913,6.612,121.035,19.61,NA
2013-05-12,6.627,0.485,230.071,0,NA,0,171.769,-49.161,0.305,0.26,NA,907.913,6.644,6.808,6.876,6.671,6.438,80.321,0.98,NA
2013-05-13,7.085,0.464,246.54,0,NA,0,186.471,-45.063,0.29,0.254,NA,964.118,5.989,6.187,6.314,6.329,6.173,90.376,11.295,NA
2013-05-14,9.448,0.642,295.283,0,NA,0,226.703,-62.699,0.275,0.249,NA,989.039,6.876,6.514,6.337,6.115,5.946,89.026,29.457,NA
2013-05-15,8.994,0.691,143.789,0,NA,0,107.016,-27.951,0.262,0.243,NA,1052.505,7.16,6.988,6.803,6.285,6.035,62.032,-1.853,NA
2013-05-16,5.189,0.956,23.634,10.6,NA,0,17.4,-3.902,0.277,0.242,NA,1127.365,6.224,6.396,6.448,6.228,6.084,8.137,-10.722,NA
2013-05-17,5.255,0.989,40.605,15.1,NA,0,29.912,-1.804,0.336,0.279,NA,1028.976,5.584,5.735,5.845,5.902,5.887,NA,NA,NA
2013-05-18,7.105,0.827,277.324,0.8,NA,0,214.182,-27.223,0.333,0.302,NA,595.52,6.471,6.103,5.896,5.693,5.685,123.082,48.781,NA
2013-05-19,5.885,0.932,123.398,6.4,NA,0,94.002,-14.918,0.335,0.3,NA,573.554,6.482,6.374,6.243,5.875,5.751,54.931,26.702,NA
2013-05-20,5.76,0.827,203.062,3.7,NA,0,153.171,-21.82,0.337,0.304,NA,529.252,6.544,6.345,6.178,5.835,5.757,71.088,36.032,NA
2013-05-21,5.684,0.809,168.895,0.3,NA,0,127.931,-23.163,0.328,0.297,NA,509.626,6.394,6.289,6.17,5.825,5.786,48.772,18.2,NA
2013-05-22,6.587,0.674,161.239,0.1,NA,0,119.627,-36.141,0.321,0.29,NA,507.147,5.947,6.003,5.978,5.73,5.78,51.403,-12.309,NA
2013-05-23,7.495,0.476,295.395,0,NA,0,227.5,-59.003,0.311,0.284,NA,535.186,5.828,5.783,5.735,5.549,5.676,81.189,-2.204,NA
2013-05-24,1.997,0.606,161.401,0,NA,0,112.566,-26.73,0.299,0.278,NA,581.156,4.701,5.216,5.433,5.472,5.601,70.039,15.335,NA
2013-05-25,2.941,0.578,177.372,0,NA,0,130.406,-38.684,0.292,0.275,NA,627.306,3.742,4.254,4.591,5.016,5.317,50.159,8.566,NA
2013-05-26,4.376,0.498,211.751,0,NA,0,156.602,-45.934,0.284,0.271,NA,685.741,3.665,4.038,4.297,4.69,5.027,58.346,13.289,NA
2013-05-27,8.831,0.555,255.705,0,NA,0,194.683,-38.116,0.272,0.267,NA,764.675,4.915,4.618,4.529,4.539,4.815,73.542,23.768,NA
2013-05-28,8.123,0.798,170.23,0,NA,0,129.286,-26.339,0.263,0.263,NA,858.793,5.996,5.645,5.392,4.903,4.997,43.613,25.09,NA
2013-05-29,4.944,0.93,117.704,6,NA,0,91.127,-0.157,0.261,0.262,NA,936.149,5.791,5.701,5.585,5.146,5.225,46.916,32.738,NA
2013-05-30,4.569,0.742,205.504,0.4,NA,0,152.733,-15.27,0.272,0.26,NA,982.835,5,5.197,5.269,5.094,5.275,111.09,39.329,NA
2013-05-31,5.684,0.682,142.663,6.6,NA,0,103.109,-13.175,0.273,0.258,NA,1035.852,4.415,4.708,4.858,4.886,5.184,58.252,-7.187,NA
2013-06-01,7.679,0.701,185.048,6.5,NA,0,140.118,-9.16,0.32,0.272,NA,1053.773,4.742,4.752,4.777,4.733,5.058,199.743,63.998,NA
2013-06-02,8.5,0.631,132.238,1.7,NA,0,99.139,-16.493,0.327,0.281,NA,972.205,4.949,5.002,4.988,4.789,5.053,74.484,-41.857,NA
2013-06-03,9.343,0.535,304.571,0,NA,0,236.507,-48.92,0.316,0.277,NA,982.302,5.17,5.071,4.993,4.764,5.017,131.446,22.326,NA
2013-06-04,11.833,0.557,325.036,0,NA,0,250.633,-45.893,0.3,0.269,NA,1078.417,6.369,5.849,5.528,4.954,5.088,110.391,19.422,NA
2013-06-05,12.002,0.677,281.625,3.927,NA,0,219.054,-40.986,0.282,0.264,NA,1215.677,7.535,6.857,6.378,5.417,5.377,77.274,27.071,NA
2013-06-06,12.782,0.685,323.758,0,NA,0,252.479,-44.071,0.268,0.263,NA,NA,8.352,7.578,7.027,5.867,5.741,102.913,27.483,NA
2013-06-07,12.586,0.655,281.782,0.187,NA,0,220.755,-52.484,0.252,0.256,NA,NA,8.4,7.85,7.401,6.264,6.084,74.142,8.892,NA
2013-06-08,13.001,0.697,330.371,2.992,NA,0,257.148,-46.552,0.241,0.249,NA,NA,8.79,8.14,7.644,6.487,6.303,87.148,21.871,NA
2013-06-09,9.739,0.881,120.788,7.012,NA,0,92.584,-8.618,0.234,0.243,NA,NA,8.334,8.074,7.771,6.757,6.544,35.706,8.354,NA
2013-06-10,8.361,0.823,157.268,3.085,NA,0,121.781,-7.505,0.239,0.243,NA,NA,7.544,7.506,7.363,6.687,6.613,67.978,-12.645,NA
2013-06-11,12.156,0.579,303.973,1.777,NA,0,239.341,-37.835,0.242,0.243,NA,NA,7.444,7.241,7.062,6.5,6.495,179.085,45.066,NA
2013-06-12,13.371,0.442,343.684,0,NA,0,273.883,-69.497,0.235,0.24,NA,NA,8.076,7.689,7.369,6.582,6.547,110.116,6.558,NA
2013-06-13,15.168,0.579,356.311,0,NA,0,278.986,-68.472,0.227,0.235,NA,NA,8.911,8.209,7.717,6.728,6.632,95.365,21.028,NA
2013-06-14,15.601,0.737,286.649,2.244,NA,0,222.125,-38.837,0.218,0.226,NA,NA,10.13,9.27,8.59,7.184,6.894,88.726,30.704,NA
2013-06-15,15.76,0.809,192.1,0.094,NA,0,153.928,-24.115,0.213,0.219,NA,NA,10.766,9.948,9.246,7.687,7.268,72.054,20.91,NA
2013-06-16,17.471,0.73,338.816,0,NA,0,267.415,-55.196,0.208,0.215,NA,NA,11.413,10.399,9.617,8.019,7.559,85.966,23.048,NA
2013-06-17,18.827,0.717,344.26,0,NA,0,273.067,-56.724,0.2,0.206,NA,NA,12.227,11.145,10.286,8.496,7.888,94.189,27.654,NA
2013-06-18,19.108,0.741,285.299,0,NA,0,228.487,-50.175,0.192,0.198,NA,NA,12.723,11.73,10.875,8.992,8.276,80.67,5.25,NA
2013-06-19,19.313,0.733,312.647,0,NA,0,252.147,-44.823,0.185,0.19,NA,NA,13.193,12.099,11.216,9.34,8.545,51.829,14.7,NA
2013-06-20,18.545,0.674,266.49,1.309,NA,0,216.001,-37.949,0.178,0.18,NA,NA,13.221,12.353,11.56,9.724,8.862,84.574,14.945,NA
2013-06-21,16.773,0.693,291.347,0.655,NA,0,259.995,-35.437,0.173,0.173,NA,NA,12.925,12.118,11.416,9.837,9.06,126.876,38.017,NA
2013-06-22,15.435,0.635,304.283,0.094,NA,0,249.966,-46.912,0.169,0.167,NA,NA,12.468,11.882,11.319,9.883,9.178,75.478,20.886,NA
